'CdS2O3'                          0.00000000E+00   -0.11191429E+02    0.00000000E+00   -0.12564835E+05    0.00000000E+00
'CdSO4'                           208.474  3.40  0.00    2   1.0000 'Cd+2'  1.0000 'SO4-2'
'CdSO4'                               -3.3651   -3.4400   -3.6730   -4.0215   -4.5497   -5.1985   -6.0332   -7.2110
'CdSO4'                           0.00000000E+00   -0.49641723E+01    0.00000000E+00    0.45443198E+03    0.00000000E+00
'CeBr+2'                          220.024  5.70  2.00    2   1.0000 'Br-'  1.0000 'Ce+3'
'CeBr+2'                              -0.3951   -0.3797   -0.5153   -0.7886   -1.2411   -1.7927   -2.4558   -3.2935
'CeBr+2'                          0.00000000E+00   -0.91560922E+00    0.00000000E+00    0.15978246E+03    0.00000000E+00
'CeCl+2'                          175.572  5.70  2.00    2   1.0000 'Ce+3'  1.0000 'Cl-'
'CeCl+2'                              -0.1476   -0.3211   -0.6753   -1.1528   -1.8146   -2.5407   -3.3550   -4.3281
'CeCl+2'                          0.00000000E+00   -0.29223519E+01    0.00000000E+00    0.77556392E+03    0.00000000E+00
'CeCl2+'                          211.025  4.10  1.00    2   1.0000 'Ce+3'  2.0000 'Cl-'
'CeCl2+'                               0.1940   -0.0558   -0.5419   -1.1943   -2.1145   -3.1588   -4.3846   -5.9394
'CeCl2+'                          0.00000000E+00   -0.36812200E+01    0.00000000E+00    0.10809213E+04    0.00000000E+00
'CeCl3'                           246.477  3.40  0.00    2   1.0000 'Ce+3'  3.0000 'Cl-'
'CeCl3'                                0.5481    0.3561   -0.0180   -0.5416   -1.3364   -2.3241   -3.6010   -5.3948
'CeCl3'                           0.00000000E+00   -0.24075429E+01    0.00000000E+00    0.82398443E+03    0.00000000E+00
'CeCl4-'                          281.930  3.60 -1.00    2   1.0000 'Ce+3'  4.0000 'Cl-'
'CeCl4-'                               0.6574    0.6947    0.7154    0.6699    0.4702    0.0587   -0.6630   -1.9185
'CeCl4-'                          0.00000000E+00    0.10514119E+01    0.00000000E+00   -0.10634753E+03    0.00000000E+00
'CeClO4+2'                        239.570  5.70  2.00    4   1.0000 'Ce+3'  1.0000 'Cl-'  4.0000 'H2O'  -4.0000 'H2(aq)'
'CeClO4+2'                           215.7649  198.0725  177.3069  157.9015  138.2960  122.3516  108.9813   97.3657
'CeClO4+2'                        0.00000000E+00    0.26921733E+01    0.00000000E+00    0.58252591E+05    0.00000000E+00
'CeCO3+'                          200.129  4.10  1.00    2   1.0000 'Ce+3'  1.0000 'CO3-2'
'CeCO3+'                              -7.7327   -7.4150   -7.1609   -7.0472   -7.1126   -7.3957   -7.9391   -8.8890
'CeCO3+'                          0.00000000E+00   -0.44474358E+01    0.00000000E+00   -0.88478429E+03    0.00000000E+00
'CeF+2'                           159.118  5.70  2.00    2   1.0000 'Ce+3'  1.0000 'F-'
'CeF+2'                               -3.9591   -4.2619   -4.7682   -5.3843   -6.1838   -7.0250   -7.9446   -9.0209
'CeF+2'                           0.00000000E+00   -0.83042969E+01    0.00000000E+00    0.12052372E+04    0.00000000E+00
'CeF2+'                           178.117  4.10  1.00    2   1.0000 'Ce+3'  2.0000 'F-'
'CeF2+'                               -7.2028   -7.3510   -7.7319   -8.2894   -9.1171  -10.0952  -11.2828  -12.8286
'CeF2+'                           0.00000000E+00   -0.99429853E+01    0.00000000E+00    0.77279554E+03    0.00000000E+00
'CeF3'                            197.115  3.40  0.00    2   1.0000 'Ce+3'  3.0000 'F-'
'CeF3'                                -9.8053   -9.6338   -9.6132   -9.7834  -10.2388  -10.9768  -12.0827  -13.7768
'CeF3'                            0.00000000E+00   -0.85656695E+01    0.00000000E+00   -0.31846802E+03    0.00000000E+00
'CeF4-'                           216.114  3.60 -1.00    2   1.0000 'Ce+3'  4.0000 'F-'
'CeF4-'                              -12.3112  -11.5501  -10.7373  -10.0720   -9.5781   -9.4522   -9.7618  -10.7235
'CeF4-'                           0.00000000E+00   -0.35170254E+01    0.00000000E+00   -0.23950655E+04    0.00000000E+00
'CeH2PO4+2'                       237.107  5.70  2.00    2   1.0000 'Ce+3'  1.0000 'H2PO4-'
'CeH2PO4+2'                           -1.4373   -1.2564   -1.2485   -1.4244   -1.8102   -2.3298   -2.9799   -3.8140
'CeH2PO4+2'                       0.00000000E+00   -0.21664430E+00    0.00000000E+00   -0.31000619E+03    0.00000000E+00
'CeHCO3+2'                        201.137  5.70  2.00    3   1.0000 'Ce+3'  1.0000 'H+'  1.0000 'CO3-2'
'CeHCO3+2'                           -12.4967  -12.2624  -12.3262  -12.7008  -13.4502  -14.4384  -15.6730  -17.2657
'CeHCO3+2'                        0.00000000E+00   -0.11244157E+02    0.00000000E+00   -0.30358146E+03    0.00000000E+00
'CeIO3+2'                         315.023  5.70  2.00    4   1.0000 'Ce+3'  1.0000 'I-'  3.0000 'H2O'  -3.0000 'H2(aq)'
'CeIO3+2'                            129.0579  118.6339  106.3096   94.7040   82.8727   73.1452   64.8781   57.5579
'CeIO3+2'                         0.00000000E+00    0.31183269E+01    0.00000000E+00    0.34440930E+05    0.00000000E+00
'CeNO3+2'                         202.125  5.70  2.00    5   1.0000 'Ce+3'  1.0000 'NH3'  -1.0000 'H+'  3.0000 'H2O'  -4.0000 'H2(aq)'
'CeNO3+2'                            132.4328  121.5379  108.6804   96.6178   84.3957   74.4391   66.0925   58.8724
'CeNO3+2'                         0.00000000E+00    0.86934228E+00    0.00000000E+00    0.35977276E+05    0.00000000E+00
'CeO+'                            156.119  4.10  1.00    3   1.0000 'Ce+3'  1.0000 'H2O'  -2.0000 'H+'
'CeO+'                                18.8655   16.4041   13.6889   11.3058    9.0427    7.2981    5.8816    4.6635
'CeO+'                            0.00000000E+00   -0.99824676E+01    0.00000000E+00    0.78671578E+04    0.00000000E+00
'CeO2-'                           172.119  3.60 -1.00    3   1.0000 'Ce+3'  2.0000 'H2O'  -4.0000 'H+'
'CeO2-'                               43.4732   38.7456   33.5561   29.0422   24.8315   21.6945   19.2945   17.4448
'CeO2-'                           0.00000000E+00   -0.11834895E+02    0.00000000E+00    0.15080560E+05    0.00000000E+00
'CeO2H'                           173.127  3.40  0.00    3   1.0000 'Ce+3'  2.0000 'H2O'  -3.0000 'H+'
'CeO2H'                               29.9313   26.1379   22.0699   18.6170   15.4740   13.1759   11.4136    9.9768
'CeO2H'                           0.00000000E+00   -0.13998484E+02    0.00000000E+00    0.11966657E+05    0.00000000E+00
'CeOH+2'                          157.127  5.70  2.00    3   1.0000 'Ce+3'  1.0000 'H2O'  -1.0000 'H+'
'CeOH+2'                               9.7801    8.4144    6.8589    5.4524    4.0749    2.9793    2.0665    1.2710
'CeOH+2'                          0.00000000E+00   -0.64638369E+01    0.00000000E+00    0.44359352E+04    0.00000000E+00
'CeSO4+'                          236.184  4.10  1.00    2   1.0000 'Ce+3'  1.0000 'SO4-2'
'CeSO4+'                              -3.4702   -3.7227   -4.1216   -4.5986   -5.2385   -5.9696   -6.8709   -8.1037
'CeSO4+'                          0.00000000E+00   -0.69886113E+01    0.00000000E+00    0.97373805E+03    0.00000000E+00
'CF4'                              88.004  3.40  0.00    4   4.0000 'F-'  6.0000 'H+'  -3.0000 'H2O'  1.0000 'CO3-2'
'CF4'                                 19.8920   16.5483   11.9406    6.9928    1.2222   -4.2871   -9.8278  -15.9147
'CF4'                             0.00000000E+00   -0.23540056E+02    0.00000000E+00    0.11952345E+05    0.00000000E+00
'Cl2'                              70.905  3.40  0.00    3   2.0000 'Cl-'  2.0000 'H+'  -1.0000 'H2(aq)'
'Cl2'                                 55.1116   50.2857   44.5114   38.9640   33.1465   28.1799   23.7470   19.5187
'Cl2'                             0.00000000E+00   -0.34211208E+01    0.00000000E+00    0.16012668E+05    0.00000000E+00
'Co(HS)2'                         125.081  3.40  0.00    5   1.0000 'Co+2'  2.0000 'H+'  2.0000 'SO4-2'  -8.0000 'H2O'  8.0000 'H2(aq)'
'Co(HS)2'                           -108.1769 -100.7719  -92.0560  -83.8653  -75.5560  -68.8180  -63.2592  -58.6240
'Co(HS)2'                         0.00000000E+00   -0.18963723E+02    0.00000000E+00   -0.24390984E+05    0.00000000E+00
'CO2'                              44.010  3.40  0.00    3   2.0000 'H+'  -1.0000 'H2O'  1.0000 'CO3-2'
'CO2'                                -17.1915  -16.6811  -16.4068  -16.4733  -16.9233  -17.6718  -18.6982  -20.1023
'CO2'                             0.00000000E+00   -0.12501030E+02    0.00000000E+00   -0.12462928E+04    0.00000000E+00
'Co2OH+3'                         134.874  8.20  3.00    3   2.0000 'Co+2'  1.0000 'H2O'  -1.0000 'H+'
'Co2OH+3'                             10.3135    9.8310    9.2878    8.8107    8.3412    7.9302    7.5066    7.0023
'Co2OH+3'                         0.00000000E+00    0.45699936E+01    0.00000000E+00    0.15685738E+04    0.00000000E+00
'HCO3-'                            61.017  5.60 -1.00    2   1.0000 'CO3-2'  1.0000 'H+'
'HCO3-'                              -10.6194  -10.3268  -10.1272  -10.0798  -10.1998  -10.4720  -10.8909  -11.5063
'HCO3-'                           0.00000000E+00   -0.77514605E+01    0.00000000E+00   -0.76783335E+03    0.00000000E+00
'Co4(OH)4+4'                      303.762 11.60  4.00    3   4.0000 'Co+2'  4.0000 'H2O'  -4.0000 'H+'
'Co4(OH)4+4'                          32.3180   29.8841   27.1940   24.8702   22.6940   20.9946   19.5168   18.0525
'Co4(OH)4+4'                      0.00000000E+00    0.36542847E+01    0.00000000E+00    0.78204088E+04    0.00000000E+00
'CoAsO4-'                         197.852  3.60 -1.00    3   1.0000 'H2AsO4-'  1.0000 'Co+2'  -2.0000 'H+'
'CoAsO4-'                             13.2622   11.8050   10.3083    9.1144    8.1140    7.4527    6.9884    6.6228
'CoAsO4-'                         0.00000000E+00   -0.33369938E+01    0.00000000E+00    0.45145989E+04    0.00000000E+00
'CoCl+'                            94.386  4.10  1.00    2   1.0000 'Cl-'  1.0000 'Co+2'
'CoCl+'                               -0.6547   -0.5700   -0.5933   -0.7368   -1.0346   -1.4422   -1.9718   -2.6881
'CoCl+'                           0.00000000E+00   -0.19035845E+00    0.00000000E+00   -0.11319013E+03    0.00000000E+00
'CoCl2'                           129.838  3.40  0.00    2   2.0000 'Cl-'  1.0000 'Co+2'
'CoCl2'                                0.0422   -0.0200   -0.0838   -0.1168   -0.1534   -0.2578   -0.5266   -1.1310
'CoCl2'                           0.00000000E+00   -0.73303235E+00    0.00000000E+00    0.21259059E+03    0.00000000E+00
'CoCl3-'                          165.290  3.60 -1.00    2   3.0000 'Cl-'  1.0000 'Co+2'
'CoCl3-'                               1.8129    1.7100    1.6019    1.5380    1.4705    1.3138    0.9271    0.0475
'CoCl3-'                          0.00000000E+00    0.53796403E+00    0.00000000E+00    0.34944252E+03    0.00000000E+00
'CoCl4-2'                         200.743  4.70 -2.00    2   4.0000 'Cl-'  1.0000 'Co+2'
'CoCl4-2'                              2.5099    2.0900    1.7892    1.7527    1.9398    2.1574    2.1610    1.5601
'CoCl4-2'                         0.00000000E+00   -0.18640885E+01    0.00000000E+00    0.11789115E+04    0.00000000E+00
'CoCO3'                           118.942  3.40  0.00    2   1.0000 'Co+2'  1.0000 'CO3-2'
'CoCO3'                               -4.5224   -4.2298   -4.0302   -3.9828   -4.1028   -4.3750   -4.7939   -5.4093
'CoCO3'                           0.00000000E+00   -0.42298000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
'CoF+'                             77.932  4.10  1.00    2   1.0000 'Co+2'  1.0000 'F-'
'CoF+'                                -1.5569   -1.5000   -1.5475   -1.7053   -2.0099   -2.4190   -2.9507   -3.6750
'CoF+'                            0.00000000E+00   -0.13915560E+01    0.00000000E+00   -0.32332574E+02    0.00000000E+00
'CoH2AsO4+'                       199.868  4.10  1.00    2   1.0000 'H2AsO4-'  1.0000 'Co+2'
'CoH2AsO4+'                           -0.1939   -0.0682   -0.0206   -0.0626   -0.2112   -0.4537   -0.8074   -1.3354
'CoH2AsO4+'                       0.00000000E+00    0.83723557E+00    0.00000000E+00   -0.26994304E+03    0.00000000E+00
'CoHAsO4'                         198.860  3.40  0.00    3   1.0000 'H2AsO4-'  1.0000 'Co+2'  -1.0000 'H+'
'CoHAsO4'                              4.3625    4.2360    4.0894    3.9455    3.7618    3.5322    3.2036    2.6825
'CoHAsO4'                         0.00000000E+00    0.28478200E+01    0.00000000E+00    0.41389874E+03    0.00000000E+00
'CoHCO3+'                         119.950  4.10  1.00    3   1.0000 'Co+2'  1.0000 'H+'  1.0000 'CO3-2'
'CoHCO3+'                            -12.5124  -12.2198  -12.0202  -11.9728  -12.0928  -12.3650  -12.7839  -13.3993
'CoHCO3+'                         0.00000000E+00   -0.12219800E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00
'CoHPO4'                          154.913  3.40  0.00    3   1.0000 'Co+2'  1.0000 'H2PO4-'  -1.0000 'H+'
'CoHPO4'                               4.1500    4.1500    4.1500    4.1500    4.1500    4.1500    4.1500    4.1500
'CoHPO4'                          0.00000000E+00    0.41500000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
'CoHS+'                            92.007  4.10  1.00    5   1.0000 'Co+2'  1.0000 'H+'  1.0000 'SO4-2'  -4.0000 'H2O'  4.0000 'H2(aq)'
'CoHS+'                              -55.3735  -51.6709  -47.3130  -43.2177  -39.0630  -35.6940  -32.9146  -30.5970
'CoHS+'                           0.00000000E+00   -0.10766862E+02    0.00000000E+00   -0.12195492E+05    0.00000000E+00
'CoO'                              74.933  3.40  0.00    3   1.0000 'Co+2'  1.0000 'H2O'  -2.0000 'H+'
'CoO'                                 20.3014   18.6010   16.6643   14.9104   13.1855   11.8033   10.6349    9.5841
'CoO'                             0.00000000E+00    0.82146991E-01    0.00000000E+00    0.55214008E+04    0.00000000E+00
'CoO2-2'                           90.932  4.70 -2.00    3   1.0000 'Co+2'  2.0000 'H2O'  -4.0000 'H+'
'CoO2-2'                              49.9126   46.4220   42.5483   39.1650   36.0379   33.7928   32.2301   31.3057
'CoO2-2'                          0.00000000E+00    0.88461035E+01    0.00000000E+00    0.11203263E+05    0.00000000E+00
'CoOH+'                            75.941  4.10  1.00    3   1.0000 'Co+2'  1.0000 'H2O'  -1.0000 'H+'
'CoOH+'                                9.9535    9.2310    8.3713    7.5650    6.7457    6.0684    5.4809    4.9429
'CoOH+'                           0.00000000E+00    0.11790063E+01    0.00000000E+00    0.24007067E+04    0.00000000E+00
'CoS2O3'                          171.063  3.40  0.00    5   1.0000 'Co+2'  2.0000 'H+'  2.0000 'SO4-2'  -5.0000 'H2O'  4.0000 'H2(aq)'
'CoS2O3'                             -56.8718  -52.9251  -48.3924  -44.2419  -40.1630  -36.9946  -34.5395  -32.7210
'CoS2O3'                          0.00000000E+00   -0.98352951E+01    0.00000000E+00   -0.12847158E+05    0.00000000E+00
'CoSO4'                           154.997  3.40  0.00    2   1.0000 'Co+2'  1.0000 'SO4-2'
'CoSO4'                               -2.3350   -2.3000   -2.4163   -2.6682   -3.1140   -3.7119   -4.5196   -5.6878
'CoSO4'                           0.00000000E+00   -0.26661518E+01    0.00000000E+00    0.10916814E+03    0.00000000E+00
'Cr(OH)3(H2PO4)-'                 199.975  3.60 -1.00    5   1.0000 'CrO4-2'  2.0000 'H+'  -1.0000 'H2O'  1.0000 'H2PO4-'  1.5000 'H2(aq)'
'Cr(OH)3(H2PO4)-'                    -81.0669  -73.8444  -65.6107  -58.1389  -50.8734  -45.2939  -41.0363  -38.0067
'Cr(OH)3(H2PO4)-'                 0.00000000E+00    0.47679922E+01    0.00000000E+00   -0.23438270E+05    0.00000000E+00
'Cr(OH)3(HPO4)-2'                 198.967  4.70 -2.00    5   1.0000 'CrO4-2'  1.0000 'H+'  -1.0000 'H2O'  1.0000 'H2PO4-'  1.5000 'H2(aq)'
'Cr(OH)3(HPO4)-2'                    -72.0264  -64.9611  -56.9077  -49.6007  -42.4974  -37.0478  -32.9027  -29.9923
'Cr(OH)3(HPO4)-2'                 0.00000000E+00    0.11934437E+02    0.00000000E+00   -0.22926381E+05    0.00000000E+00
'Cr(OH)3(PO4)-3'                  197.959  6.70 -3.00    5   1.0000 'CrO4-2'  5.0000 'H+'  -1.0000 'H2O'  1.0000 'H2PO4-'  1.5000 'H2(aq)'
'Cr(OH)3(PO4)-3'                     -59.8132  -53.6541  -46.6410  -40.2839  -34.1157  -29.4054  -25.8658  -23.4815
'Cr(OH)3(PO4)-3'                  0.00000000E+00    0.13339520E+02    0.00000000E+00   -0.19974140E+05    0.00000000E+00
'Cr(OH)4(HPO4)(H2PO4)-4'          312.962  9.60 -4.00    4   1.0000 'CrO4-2'  5.0000 'H+'  2.0000 'H2PO4-'  1.5000 'H2(aq)'
'Cr(OH)4(HPO4)(H2PO4)-4'             -62.4700  -55.3230  -47.1483  -39.6949  -32.4185  -26.8344  -22.6391  -19.8678
'Cr(OH)4(HPO4)(H2PO4)-4'          0.00000000E+00    0.22562371E+02    0.00000000E+00   -0.23221500E+05    0.00000000E+00
'Cr(OH)Cl2'                       139.878  3.40  0.00    5   2.0000 'Cl-'  1.0000 'CrO4-2'  4.0000 'H+'  -3.0000 'H2O'  1.5000 'H2(aq)'
'Cr(OH)Cl2'                          -80.0788  -72.5047  -64.0657  -56.6254  -49.6582  -44.5760  -40.9754  -38.7772
'Cr(OH)Cl2'                       0.00000000E+00    0.90999963E+01    0.00000000E+00   -0.24330419E+05    0.00000000E+00
'Cr2(OH)2+4'                      137.947 11.60  4.00    4   2.0000 'CrO4-2'  8.0000 'H+'  -6.0000 'H2O'  3.0000 'H2(aq)'
'Cr2(OH)2+4'                        -167.5529 -151.4714 -133.2499 -116.8636 -101.0291  -88.8198  -79.2361  -71.7754
'Cr2(OH)2+4'                      0.00000000E+00    0.23202540E+02    0.00000000E+00   -0.52079002E+05    0.00000000E+00
'Cr2O7-2'                         215.928  4.70 -2.00    3   2.0000 'CrO4-2'  2.0000 'H+'  -1.0000 'H2O'
'Cr2O7-2'                            -14.9174  -14.7510  -14.8149  -15.1269  -15.7481  -16.5748  -17.6258  -19.0296
'Cr2O7-2'                         0.00000000E+00   -0.14093520E+02    0.00000000E+00   -0.19603256E+03    0.00000000E+00
'Cr3(OH)4+5'                      223.927 15.90  5.00    4   3.0000 'CrO4-2'  11.0000 'H+'  -8.0000 'H2O'  4.5000 'H2(aq)'
'Cr3(OH)4+5'                        -248.0793 -223.9572 -196.6248 -172.0454 -148.2936 -129.9797 -115.6041 -104.4130
'Cr3(OH)4+5'                      0.00000000E+00    0.38053809E+02    0.00000000E+00   -0.78118503E+05    0.00000000E+00
'CrBr+2'                          131.870  5.70  2.00    5   1.0000 'Br-'  1.0000 'CrO4-2'  5.0000 'H+'  -4.0000 'H2O'  1.5000 'H2(aq)'
'CrBr+2'                             -85.3044  -77.5792  -68.9455  -61.3061  -54.1038  -48.7744  -44.8757  -42.2531
'CrBr+2'                          0.00000000E+00    0.57795231E+01    0.00000000E+00   -0.24853381E+05    0.00000000E+00
'CrCl+'                            87.418  4.10  1.00    5   1.0000 'Cl-'  1.0000 'CrO4-2'  4.0000 'H+'  -4.0000 'H2O'  2.0000 'H2(aq)'
'CrCl+'                              -86.0265  -78.9942  -71.1078  -64.1031  -57.4725  -52.5476  -48.9362  -46.5100
'CrCl+'                           0.00000000E+00   -0.29921854E+01    0.00000000E+00   -0.22659963E+05    0.00000000E+00
'CrCl+2'                           87.418  5.70  2.00    5   1.0000 'Cl-'  1.0000 'CrO4-2'  5.0000 'H+'  -4.0000 'H2O'  1.5000 'H2(aq)'
'CrCl+2'                             -86.6080  -78.8557  -70.1885  -62.5194  -55.2909  -49.9452  -46.0379  -43.4136
'CrCl+2'                          0.00000000E+00    0.48162485E+01    0.00000000E+00   -0.24946775E+05    0.00000000E+00
'CrCl2+'                          122.871  4.10  1.00    5   2.0000 'Cl-'  1.0000 'CrO4-2'  5.0000 'H+'  -4.0000 'H2O'  1.5000 'H2(aq)'
'CrCl2+'                             -85.3047  -77.5257  -68.8928  -61.3228  -54.2834  -49.1933  -45.6259  -43.4877
'CrCl2+'                          0.00000000E+00    0.61462485E+01    0.00000000E+00   -0.24946775E+05    0.00000000E+00
'CrH2PO4+2'                       148.953  5.70  2.00    5   1.0000 'CrO4-2'  5.0000 'H+'  -4.0000 'H2O'  1.0000 'H2PO4-'  1.5000 'H2(aq)'
'CrH2PO4+2'                          -88.8259  -80.7852  -71.6744  -63.4812  -55.5640  -49.4594  -44.6675  -40.9372
'CrH2PO4+2'                       0.00000000E+00    0.65517755E+01    0.00000000E+00   -0.26039501E+05    0.00000000E+00
'CrHPO4+'                         147.945  4.10  1.00    5   1.0000 'CrO4-2'  4.0000 'H+'  -4.0000 'H2O'  1.0000 'H2PO4-'  1.5000 'H2(aq)'
'CrHPO4+'                            -88.4769  -80.4362  -71.3254  -63.1322  -55.2150  -49.1104  -44.3185  -40.5881
'CrHPO4+'                         0.00000000E+00    0.69007755E+01    0.00000000E+00   -0.26039501E+05    0.00000000E+00
'CrO+'                             67.965  4.10  1.00    4   1.0000 'CrO4-2'  3.0000 'H+'  -3.0000 'H2O'  1.5000 'H2(aq)'
'CrO+'                               -74.8292  -68.3947  -61.0650  -54.4430  -48.0318  -43.1076  -39.2995  -36.4453
'CrO+'                            0.00000000E+00    0.16758660E+01    0.00000000E+00   -0.20891518E+05    0.00000000E+00
'CrO2-'                            83.965  3.60 -1.00    4   1.0000 'CrO4-2'  1.0000 'H+'  -2.0000 'H2O'  1.5000 'H2(aq)'
'CrO2-'                              -55.3258  -50.5837  -45.1799  -40.2862  -35.5263  -31.8409  -28.9482  -26.6975
'CrO2-'                           0.00000000E+00    0.10471999E+01    0.00000000E+00   -0.15393727E+05    0.00000000E+00
'CrO3Cl-'                         135.417  3.60 -1.00    4   1.0000 'Cl-'  1.0000 'CrO4-2'  2.0000 'H+'  -1.0000 'H2O'
'CrO3Cl-'                             -8.0939   -8.0800   -8.3085   -8.7661   -9.5377  -10.5078  -11.7313  -13.4102
'CrO3Cl-'                         0.00000000E+00   -0.90348105E+01    0.00000000E+00    0.28467291E+03    0.00000000E+00
'CrOH+'                            68.973  4.10  1.00    4   1.0000 'CrO4-2'  3.0000 'H+'  -3.0000 'H2O'  2.0000 'H2(aq)'
'CrOH+'                              -74.2883  -68.0932  -61.1016  -54.8446  -48.8570  -44.3313  -40.9087  -38.4323
'CrOH+'                           0.00000000E+00   -0.94047889E+00    0.00000000E+00   -0.20021542E+05    0.00000000E+00
'CrOH+2'                           68.973  5.70  2.00    4   1.0000 'CrO4-2'  4.0000 'H+'  -3.0000 'H2O'  1.5000 'H2(aq)'
'CrOH+2'                             -82.1156  -74.6647  -66.2759  -58.7776  -51.5875  -46.1051  -41.8726  -38.6694
'CrOH+2'                          0.00000000E+00    0.60030683E+01    0.00000000E+00   -0.24051074E+05    0.00000000E+00
'CsBr'                            212.809  3.40  0.00    2   1.0000 'Br-'  1.0000 'Cs+'
'CsBr'                                 0.0820   -0.0220   -0.1619   -0.3116   -0.4974   -0.7042   -0.9665   -1.3575
'CsBr'                            0.00000000E+00   -0.12565697E+01    0.00000000E+00    0.36808991E+03    0.00000000E+00
'CsCl'                            168.358  3.40  0.00    2   1.0000 'Cl-'  1.0000 'Cs+'
'CsCl'                                 0.2734    0.1260   -0.0676   -0.2714   -0.5158   -0.7706   -1.0670   -1.4660
'CsCl'                            0.00000000E+00   -0.15957543E+01    0.00000000E+00    0.51335144E+03    0.00000000E+00
'CsI'                             259.810  3.40  0.00    2   1.0000 'Cs+'  1.0000 'I-'
'CsI'                                 -1.0196   -0.9822   -0.9602   -0.9652   -1.0116   -1.1082   -1.2750   -1.5691
'CsI'                             0.00000000E+00   -0.66652932E+00    0.00000000E+00   -0.94124877E+02    0.00000000E+00
'CsOH'                            149.913  3.40  0.00    3   1.0000 'Cs+'  1.0000 'H2O'  -1.0000 'H+'
'CsOH'                                16.9021   15.6784   14.3741   13.2864   12.3304   11.6734   11.2162   10.8922
'CsOH'                            0.00000000E+00    0.27478472E+01    0.00000000E+00    0.38552547E+04    0.00000000E+00
'Cu(HS)2-'                        129.694  3.60 -1.00    5   1.0000 'Cu+2'  -8.0000 'H2O'  1.0000 'H+'  2.0000 'SO4-2'  8.5000 'H2(aq)'
'Cu(HS)2-'                          -122.2630 -113.6751 -103.6556  -94.3251  -84.9797  -77.5548  -71.6343  -67.0179
'Cu(HS)2-'                        0.00000000E+00   -0.19214113E+02    0.00000000E+00   -0.28163422E+05    0.00000000E+00
'Cu(OH)2-'                         97.561  3.60 -1.00    4   1.0000 'Cu+2'  2.0000 'H2O'  -3.0000 'H+'  0.5000 'H2(aq)'
'Cu(OH)2-'                            14.0966   12.9853   11.9077   11.1314   10.6017   10.3926   10.4082   10.6323
'Cu(OH)2-'                        0.00000000E+00    0.17037359E+01    0.00000000E+00    0.33636063E+04    0.00000000E+00
'CuAsO4-'                         202.465  3.60 -1.00    3   1.0000 'H2AsO4-'  1.0000 'Cu+2'  -2.0000 'H+'
'CuAsO4-'                             10.5137    9.2300    7.9368    6.9338    6.1266    5.6211    5.2836    5.0206
'CuAsO4-'                         0.00000000E+00   -0.39993007E+01    0.00000000E+00    0.39443129E+04    0.00000000E+00
'CuCl+'                            98.998  4.10  1.00    2   1.0000 'Cl-'  1.0000 'Cu+2'
'CuCl+'                               -0.4443   -0.4127   -0.5125   -0.7375   -1.1269   -1.6164   -2.2206   -3.0055
'CuCl+'                           0.00000000E+00   -0.69092853E+00    0.00000000E+00    0.82946895E+02    0.00000000E+00
'CuCl'                             98.998  3.40  0.00    4   1.0000 'Cl-'  1.0000 'Cu+2'  -1.0000 'H+'  0.5000 'H2(aq)'
'CuCl'                                -8.1416   -8.0670   -7.9837   -7.9184   -7.8965   -7.9638   -8.1586   -8.5590
'CuCl'                            0.00000000E+00   -0.72626159E+01    0.00000000E+00   -0.23983039E+03    0.00000000E+00
'CuCl2'                           134.451  3.40  0.00    2   2.0000 'Cl-'  1.0000 'Cu+2'
'CuCl2'                                0.5570    0.6648    0.5318    0.1546   -0.5398   -1.4402   -2.5746   -4.0768
'CuCl2'                           0.00000000E+00    0.67228436E+00    0.00000000E+00   -0.22460431E+01    0.00000000E+00
'CuCl2-'                          134.451  3.60 -1.00    4   2.0000 'Cl-'  1.0000 'Cu+2'  -1.0000 'H+'  0.5000 'H2(aq)'
'CuCl2-'                              -9.2068   -9.2795   -9.4028   -9.5646   -9.8155  -10.1513  -10.6240  -11.3368
'CuCl2-'                          0.00000000E+00   -0.10253598E+02    0.00000000E+00    0.29044473E+03    0.00000000E+00
'CuCl3-'                          169.903  3.60 -1.00    2   3.0000 'Cl-'  1.0000 'Cu+2'
'CuCl3-'                               1.9126    2.2524    2.2761    1.9447    1.1983    0.1807   -1.1016   -2.7601
'CuCl3-'                          0.00000000E+00    0.42819983E+01    0.00000000E+00   -0.60512581E+03    0.00000000E+00
'CuCl3-2'                         169.903  4.70 -2.00    4   3.0000 'Cl-'  1.0000 'Cu+2'  -1.0000 'H+'  0.5000 'H2(aq)'
'CuCl3-2'                             -9.3663   -9.0589   -8.7524   -8.5264   -8.3969   -8.4289   -8.6441   -9.1170
'CuCl3-2'                         0.00000000E+00   -0.59117840E+01    0.00000000E+00   -0.93829757E+03    0.00000000E+00
'CuCl4-2'                         205.356  4.70 -2.00    2   4.0000 'Cl-'  1.0000 'Cu+2'
'CuCl4-2'                              3.7731    4.5401    4.9595    4.9065    4.3537    3.4284    2.1816    0.5282
'CuCl4-2'                         0.00000000E+00    0.10794248E+02    0.00000000E+00   -0.18646859E+04    0.00000000E+00
'CuCl4-3'                         205.356  6.70 -3.00    4   4.0000 'Cl-'  1.0000 'Cu+2'  -1.0000 'H+'  0.5000 'H2(aq)'
'CuCl4-3'                             -7.9652   -7.1018   -6.3758   -5.9608   -5.8402   -6.0330   -6.4870   -7.2275
